;unit;sex;age;geo_niv_0;geo_niv_1;geo_niv_2;region;icd10_niv_0;icd10_nom_niv_0;icd10_niv_1;icd10_nom_niv_1;icd10_niv_2;icd10_nom_niv_2;icd10_niv_3;maladies;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994
261264;RT;T;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;17.78;13.72;17.55;16.69;16.04;15.1;15;15.9;14;15.8;14.4;13.3;14.2;14.1;13.8;12.3;11;11;11.9;9.3;9.2;10
261265;RT;T;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;14.55;14.92;13.46;13.59;13.95;14.8;15;13.2;14.6;14.3;12.7;12.9;15;14.4;11;13.3;11.7;11.7;10.6;10.4;12;10.5
261266;RT;T;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;17.95;15.27;16.51;16.16;16.37;16.7;15.8;14.8;13.4;13.9;15.2;13.7;16.1;13.4;15.6;14.4;12;11.8;10.9;10.9;11.9;10.1
261267;RT;T;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;21.97;20.55;20.16;19.96;18.63;18.5;18.9;18.2;17.3;15.8;17.5;14.7;16.5;15.8;16;15.9;13.5;12.2;12.7;12.6;10.8;11.7
261268;RT;T;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;19.92;18.02;17.08;17.56;16.75;17;17;17.1;16.3;17.1;16.4;13.5;18.1;17.3;16.6;15.4;13.4;11.2;11.2;10.5;11.3;12.1
261269;RT;T;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;18.63;16.02;17.63;17.4;15.92;15.4;16.2;15;14.4;14.6;13.6;13;14.3;14;14.5;13.6;10.1;10.2;11.7;9.5;10.3;10.3
261270;RT;T;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;15.02;15.3;15.04;15.58;13.79;14.3;13.3;14.2;14.9;13.6;14.6;12.5;13.8;12.5;12.3;12.9;10.7;9.2;9.1;8.9;8.3;8.8
261271;RT;T;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;16.47;13.53;13.39;12.83;12.01;15;13.2;12.4;11.1;12.3;11;11.9;10.1;11.6;14.2;12.1;8.8;9.3;8.9;9.4;10.4;10.1
261272;RT;T;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;17.04;17.9;16.64;16.49;18.39;16.6;17.9;16;15.1;15.4;16.5;15.7;18.4;16;14.6;18.6;12.8;8.6;10.8;11.4;11.6;12.2
261273;RT;T;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;16.88;14.5;15.83;15.55;14.21;15.7;14.7;15;13.7;14.7;13.7;12.9;15;14;14.4;15.1;10.5;9.6;10.2;11.4;11.3;9.7
261274;RT;T;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;22.07;19.78;20.06;18.27;18.34;18.5;18.4;18.2;17.3;17.3;16;15.8;17.5;17.5;16.8;16.8;13.5;13.6;12.8;12.7;13.3;11.8
261275;RT;T;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;19.82;18.34;17.17;16.62;16.56;15.7;17.3;14.8;16.5;14.7;16.2;14.5;14.2;14.8;14.1;13.8;11.5;11.5;11.6;10;11.3;11.1
261276;RT;T;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;17.07;15.25;15.68;15.77;15.26;14.7;14.4;14.5;13.7;13.4;13.5;13.7;13.1;14.4;14.9;14.7;11.3;13.3;11.9;12.1;10.9;11.3
261277;RT;T;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;16.45;16.92;15.25;16.75;15.78;15.6;17.2;15;16.2;16.9;13.2;15.1;16.3;17.8;15.6;18.5;13.5;12.4;12.3;12.4;11.3;11.2
261278;RT;T;TOTAL;FR;FR6;FR63;Limousin ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;18.34;20.37;19;20.6;18.92;20.3;18.1;20.8;15.8;18.1;18.2;15.4;19.2;17.6;18.4;17.8;14.7;12.4;12.3;14.3;14.1;12.3
261279;RT;T;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;15.03;14.57;14.71;15.17;13.64;14.1;13;12.6;13.2;11.9;12.3;12.3;12.3;12.5;12.1;13;9.4;9.7;9;9.4;9.8;10.1
261280;RT;T;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;19.78;18.35;17.3;20.81;18.41;16.2;16.9;19.1;18.1;16.8;17.7;18.4;18.5;18.3;19.4;18.6;14.2;12.9;11.9;12.7;12.6;11.1
261281;RT;T;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;18.17;16.18;15.2;16.8;16.57;16.2;15.2;15.7;15.1;15.2;14.1;14.2;15.3;14.3;14.1;15.6;12;12.5;10;11.5;9.9;11.1
261282;RT;T;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;18.03;17.92;17.21;16.73;15.92;14;15.3;14.3;15.2;13.8;14.4;13.3;14.9;13.8;13.7;14.6;10.7;11;10.7;10.7;10;10.7
261283;RT;T;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;18.85;16.29;19.91;13.84;19.66;9.6;11.7;15.1;13;12.1;12;9.8;13.9;9.4;12.9;15;8.4;9.6;10;5.8;10.8;8.9
261284;RT;T;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;: ;: ;: ;13.44;15.07;12.9;14.7;15.7;13;12.1;15.8;11.4;15.8;12.9;10.9;: ;: ;: ;: ;: ;: ;:
261285;RT;T;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;: ;: ;: ;13.96;13.58;17.3;12.6;10.6;14.6;11.1;16.9;13.9;12.2;17.9;14.7;: ;: ;: ;: ;: ;: ;:
261286;RT;T;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;: ;: ;: ;3.3;3.35;8.6;7.5;12.2;4.2;7.2;7.4;9.2;10.6;8.3;5.8;: ;: ;: ;: ;: ;: ;:
261287;RT;T;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;G;Maladies du systeme nerveux et des organes des sens ;G_H_OTH;Autres maladies du systeme nerveux et des organes des sens ;: ;: ;: ;8.84;11.19;11.9;11.4;12.4;11;11.7;11.2;11.2;13.9;11.3;11.4;: ;: ;: ;: ;: ;: ;:
261562;RT;T;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;218.08;210.73;212.08;216.72;216.98;225.3;229;233;232;234;242.7;240.4;262.2;261.4;266.5;: ;: ;: ;: ;: ;: ;:
261563;RT;T;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;129.18;127.33;129.41;133.91;134.77;140.8;142.4;144;145;145.4;152.8;149.4;175.2;167.2;174.4;179.6;184.8;189.7;194.2;204.3;206.2;203.4
261564;RT;T;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;242.56;228.71;232.66;243.01;233.02;239.1;247;261.7;250.2;258.4;257;258.5;275.8;270.7;271.8;283.1;295.1;294.9;302.6;308.3;305.8;292.6
261565;RT;T;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;217.46;208.04;222.66;217.91;213.2;226.6;222.8;235.8;236.7;236.3;231.5;233.9;263.9;261.1;266.8;267.2;274.8;266;285.3;284.1;287.2;278.3
261566;RT;T;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;233.83;217.11;223.72;217.99;227.03;225.7;239.2;239.4;235.1;233.8;239;235.6;245.1;255.7;262.3;262.4;259.3;267.8;264.6;277.9;274.4;256.5
261567;RT;T;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;252.07;246.28;247.8;248.78;242.48;260.1;263.1;268.9;262.1;262.8;271.7;268.7;296;296.1;306;304.9;302.3;311.3;308.6;328.9;317.6;308.7
261568;RT;T;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;276.17;265.7;276.77;268;259.2;271.9;274.1;272.4;278;267.6;282.4;275.2;285.4;274.4;286.9;308.8;299.8;300.1;308.1;312.2;318.1;298.5
261569;RT;T;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;275.83;263.23;278.55;281.43;285.64;290.3;287.8;303;293.5;301.4;305.4;308;327.7;322.2;329.9;333.1;351.5;335.9;350.8;362.6;357;340.6
261570;RT;T;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;220.01;209.51;221.45;224.64;221.11;229.4;236.5;237.5;240.4;241.5;245.4;244;259;262;261.6;269.8;281.7;281.5;284.5;294.4;291.8;283.3
261571;RT;T;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;235.11;226.69;223.58;235.54;229.13;239.2;239.8;235.6;242.5;247.5;252.6;249.1;264.6;276.1;273.6;288;276.6;293.3;299.2;304.1;296.5;288.7
261572;RT;T;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;215.24;202.84;208.45;213.46;209.15;216.6;219.3;219.9;214.8;220.2;227.4;227.1;241.2;249.3;259.4;260.1;263.9;271.9;280.8;295.7;293.3;283.8
261573;RT;T;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;236.57;234.24;231.63;238.66;237.71;239.9;243.3;249.3;249.3;249.7;261;251.8;258.7;268.2;268.4;269.4;280.5;277.9;290.9;290.4;292.7;291.7
261574;RT;T;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;233.91;217.85;227.65;229.56;220.88;228;227.8;236.7;234.8;231.2;236.4;237.9;267.5;258.4;262.4;271.3;270.7;267.8;277.3;282.3;275.4;270.4
261575;RT;T;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;272.14;261.22;271.89;283.08;269.35;274.6;277.8;278.1;283.3;282;292.7;297.1;309.4;312.3;324.3;323.4;334.8;328.7;341.9;341.8;338.8;333.3
261576;RT;T;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;286.18;270.13;286.7;284.28;282.5;281.4;291.1;288.8;287.4;291.7;299.7;302.8;333.2;316.3;333.1;331.1;341;350.9;356;362.3;340;343.3
261577;RT;T;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;262.86;257.37;260.68;270.3;262.81;282.1;279.5;291.1;281.5;289.8;299.7;298.5;321;326;338;331.1;347.9;351.3;369.2;369.4;369.2;363.4
261578;RT;T;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;248.48;238.83;235.5;251.08;252.83;262.7;273.5;275.6;272.7;277.3;297.8;289.6;319.3;322.2;319.9;331.1;338.5;355.9;363.4;360;366.7;359.3
261579;RT;T;TOTAL;FR;FR6;FR63;Limousin ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;332.5;333.18;346.84;343.48;352.37;354.3;362.5;366.4;362.7;361.5;370;371.5;405.7;425.7;424.8;408;438.7;448.2;460.4;459.4;460;456
261580;RT;T;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;189.82;185.22;187.57;193.82;186.65;199.2;201.1;205.9;202.6;206;213;212.6;231.9;234.7;238.5;239.8;244.8;254.9;259.9;266.5;262.3;261.7
261581;RT;T;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;306.17;283.35;296.82;305.44;286.46;294.6;307.4;316.5;307;311.8;330.7;328.1;350.6;347.7;348.5;357.8;363.6;367.7;382.4;397.9;384.7;383
261582;RT;T;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;248.7;241.83;249.42;254.78;259.58;267;268.8;271;276.1;276.3;291;288.8;311.5;311.8;317.9;336.3;347.3;343.6;346.4;357.8;352.4;352.8
261583;RT;T;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;237.77;231.02;234.02;238.43;228.83;229.9;245.5;249.9;252.1;253.7;269.8;259.3;291.5;285.8;285.8;292.6;307.1;310.8;313.1;318.4;322.6;310.8
261584;RT;T;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;256.03;243.97;259.46;254.7;268.57;262.7;259.4;274.4;264.4;272;301.8;290;304.1;317.1;327.2;338.7;345;350.3;355.2;360.4;380.2;379.9
261585;RT;T;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;: ;: ;: ;158.77;166.7;173.5;183.6;170.6;167.9;186.9;194.9;189.4;178.9;191.7;176.4;: ;: ;: ;: ;: ;: ;:
261586;RT;T;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;: ;: ;: ;113.52;178.57;186.6;178.1;195.2;198.1;185;174.1;199.5;203.4;206.9;204.4;: ;: ;: ;: ;: ;: ;:
261587;RT;T;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;: ;: ;: ;58.18;55.32;62.6;60;71.7;63.4;62.5;75;68.3;84.7;83;68.9;: ;: ;: ;: ;: ;: ;:
261588;RT;T;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I;Maladies de l'appareil circulatoire ;: ;: ;: ;128.94;133.77;148.7;144.4;137.3;140.9;163.2;169;158.9;158.9;162.7;152.7;: ;: ;: ;: ;: ;: ;:
261876;RT;T;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;51.24;50.5;51.14;53.34;53.83;55.6;57.8;59.7;60.6;62.1;65.3;65.9;70.8;71.6;73.6;: ;: ;: ;: ;: ;: ;:
261877;RT;T;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;31.63;31.61;32.12;34.62;35.05;36.3;37.4;39.5;40.9;42.2;43.9;44;49.6;48.6;52.4;54.2;55.7;57;56.7;62;60.5;61
261878;RT;T;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;54.41;54.86;56.41;57.5;58.16;59.8;60.8;68.8;64.5;68.4;70.3;73.3;76;72.9;73.8;78.2;82.1;85.9;83.4;85.4;83.2;80.5
261879;RT;T;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;51.43;50.62;53.99;55.1;56.4;55.2;58.5;61;62;64.2;64.2;63.7;73.5;74.7;74.3;75.1;77.3;75.7;79.3;77;82.3;76.7
261880;RT;T;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;59.28;56.88;58.69;58.95;58.02;60.6;64.5;64.4;66.7;63.7;67.7;71.7;71.1;78.8;80.3;82.2;78.4;78.1;77.1;84.4;84.7;81.2
261881;RT;T;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;62.93;62.02;60.29;64.11;57.69;65.4;66;71.8;72.9;70.2;73;78.7;85.8;88.6;87.2;88.6;87.2;89.9;87.3;97.9;95.9;89.6
261882;RT;T;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;74.15;69.01;78.82;76.07;76.6;76.9;80.7;78.7;81.1;80;82.6;86.8;89.7;85.4;88.1;97.4;89.6;90.2;87.3;90;100.5;88
261883;RT;T;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;65.18;65.58;68.39;70.59;71.93;72.2;73.4;79.9;75.7;79.6;82.9;88.3;88.4;92;93.4;94;101.4;91.9;94.1;103.9;100.2;98.2
261884;RT;T;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;51.7;49.15;54.14;56.09;54.42;55.9;61.9;60.9;63.8;66.4;68;70.1;74.5;75.9;79.3;82.3;80.3;86.4;80.3;85.5;83.4;82.5
261885;RT;T;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;55.9;54.3;53.34;53.81;53.78;59.4;61.7;59.2;61.8;61.9;63.6;64.1;71.5;73.1;73.9;77.9;75.8;78.5;82.2;82.9;82.4;81.1
261886;RT;T;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;53.49;55.67;53.52;57.41;58.62;59.3;63.2;61;63.5;61.5;67;67.8;66.6;70;77;73.5;76.8;79.5;84.7;88.6;85.1;88.4
261887;RT;T;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;56.3;53.19;55.93;59.07;56.79;59.1;64;65;68.5;66.9;70.5;69.8;67.6;70.5;73.3;73.5;69.1;70.3;67.7;69.5;80.4;76.5
261888;RT;T;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;52.82;52.27;51.78;54.46;53.22;55.4;55.8;59.2;61.1;62.8;66.6;64.2;73.3;71.4;70.2;74.9;74;74.4;77.1;77.3;75.6;77.4
261889;RT;T;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;66.91;66.86;68.56;73.31;71.64;71.8;73.4;75.5;75.9;78.6;83.9;84.7;87.1;88.4;93;92.3;93.4;90.8;96.3;92.6;94.9;92.1
261890;RT;T;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;64.38;61.02;66.29;63;67.05;64.2;69;66.1;69.5;69.3;75.2;77.6;82.7;78.4;86.6;84.3;85.5;87.6;86.6;91.1;82;86.4
261891;RT;T;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;57.24;55.18;58.63;59.12;62.2;65.7;67.7;68.5;66.5;72;75.3;74.4;77.9;78.9;84.7;83;82.2;87.7;88;88.8;91.6;90.8
261892;RT;T;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;Maladies de l'appareil circulatoire ;I20-I25;Cardiopathies ischemiques;55.44;53.43;52.72;60.4;60.14;62.4;63;66;66.3;68.9;75.5;75.3;82.9;83.5;81.5;87.8;82.5;88.1;85.4;83.9;87.7;85.3
