;unit;sex;age;geo_niv_0;geo_niv_1;geo_niv_2;region;icd10_niv_0;icd10_nom_niv_0;icd10_niv_1;icd10_nom_niv_1;icd10_niv_2;Certaines maladies infectieuses et parasitaires ;icd10_niv_3;maladies;;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994
262947;RT;T;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;50.14;43.95;49.34;48.17;47.14;46.2;48.6;49.2;46.4;48.6;54.4;53.4;61.3;65.5;63.7;67.6;66.3;67.9;75.4;75.8;83.3;73.9
262948;RT;T;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;47.57;53.96;50.84;51.68;52.36;47.6;48.7;53.9;49;51.2;57.7;55.6;61.2;58.9;60.8;65.8;69.1;69.9;73.7;73.5;71.7;78.9
262949;RT;T;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;52.87;51.11;53.68;57.36;52.39;54.7;53.3;55.6;50.3;54.2;54.8;55.5;63.1;61.4;62.6;70.5;64.6;63.4;69;72.5;67.1;69.6
262950;RT;T;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;61.95;60.05;62.31;65.61;62.96;63.9;66.7;66.1;67.3;67.7;69.9;73.2;76.1;76.8;83.9;82.9;87;88.2;90.5;94.2;89.9;90.7
262951;RT;T;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;66.92;59.18;65.9;67.7;65.7;64;65.8;65.6;66;65.7;65.6;68.9;75.5;74.6;82.5;83.9;84.3;91.2;93;92.6;92.6;92.5
262952;RT;T;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;58.69;60.12;57.63;62.49;61.77;62.7;63.2;65.5;64.2;66;68.4;68.3;75.8;75.2;80.7;80.1;88.6;85.7;90.6;94.5;93.9;95
262953;RT;T;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;53.52;53.93;51.33;56.11;55.95;58.8;60.9;60;60.7;62.9;69.5;68.1;74.2;77;78.5;77.3;87.5;90.2;97.7;98.1;102.5;101.9
262954;RT;T;TOTAL;FR;FR6;FR63;Limousin ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;73.75;78.1;79.14;80.48;80.96;82.3;85.3;82.3;75;83.1;95.6;83;92.2;97.1;97.2;103;106.8;107;124.9;126.6;122.2;128.6
262955;RT;T;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;39.73;41.99;42.6;43.21;40.59;43.2;43.2;42.5;43.3;45.4;46.3;46.5;54.3;53.9;55.3;54.6;57.6;59.2;61.6;63.4;64.2;64.1
262956;RT;T;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;59.56;59.9;62.74;65.66;62.26;61.5;63.5;67.8;66.5;66.4;71.7;73.9;77;75.4;78.9;78.1;84.7;89.2;97.6;96.5;95.3;97.3
262957;RT;T;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;54.76;55.25;57.38;57.73;58.51;59;59.9;60.1;60;62.5;65.1;65.7;73.5;70.3;73.4;81.1;83.2;87.3;86.8;90.6;91.7;93.8
262958;RT;T;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;54.64;53.16;56.87;58.21;53.07;53.4;55.3;56.4;57.2;56.4;60.9;61;69.6;68.4;70.4;72.1;77.1;77.1;82.6;84.5;87.7;86.3
262959;RT;T;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;56.25;50.7;51.95;55.03;65.32;53.6;60.8;63.7;62.4;64;67.9;70.8;65.4;72;82.1;83.9;88.8;86.6;109.9;96.1;109;116.8
262960;RT;T;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;: ;: ;: ;54.21;58.72;54.7;56.9;58.6;59.9;69.9;70.7;71.4;68;66.4;69.3;: ;: ;: ;: ;: ;: ;:
262961;RT;T;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;: ;: ;: ;38.01;59.44;62.3;56.2;63.7;65.6;66.9;59.5;75.7;85.8;84.5;78.1;: ;: ;: ;: ;: ;: ;:
262962;RT;T;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;: ;: ;: ;16.09;20.54;19.9;18.1;26.1;20.8;24.3;26.2;31.1;33.3;32.6;26.6;: ;: ;: ;: ;: ;: ;:
262963;RT;T;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I60-I69;Maladies cerebrovasculaires;;: ;: ;: ;37.88;40.42;40.4;44.9;36.1;40.3;43.8;52.6;48.5;51.3;54.1;48.2;: ;: ;: ;: ;: ;: ;:
263199;RT;T;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;37.68;36.62;36.65;36.38;36.51;40.8;41.4;42.2;42.1;42.3;43.3;43;46.9;46.6;47.7;: ;: ;: ;: ;: ;: ;:
263200;RT;T;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;23.62;23.47;23.65;23.41;22.39;26.9;26;27.1;26.6;26.4;27.6;27.5;32.5;30.5;31.7;32.8;34.4;34.3;32.4;34.4;35.6;34.3
263201;RT;T;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;45.15;42.85;44.23;47.27;41.79;46.1;51.3;50.6;49.2;50;46.5;48.8;55.4;50.8;51.2;56.1;59.4;53.5;51.5;52.2;50.1;52
263202;RT;T;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;41.4;38.05;39.82;41.12;36.97;43.7;41.2;46.8;47.1;46.1;43.2;42.1;49.7;49;51.3;51.8;52.5;50.2;50.7;50.3;53.7;49.5
263203;RT;T;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;40.97;38.19;41.29;36.86;38.54;40.5;45.3;44.9;43.4;42.8;43.3;43.3;41.8;44.7;48.7;46.9;45.9;49.6;46.2;45.8;45.5;40.5
263204;RT;T;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;41.62;40.39;41.06;38.76;40.31;45.2;47.2;48.9;48.3;47.8;49.5;49.3;55.2;53.3;53.9;55.6;57.2;55.6;52.4;55.4;50;49.9
263205;RT;T;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;44.27;44.74;44.79;44.87;42.26;46;48.5;43.1;46.4;43.7;51.8;45.2;48.9;44.8;49.6;52.4;51.9;54.8;52.3;48.2;49;46.5
263206;RT;T;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;53.06;48.04;51.12;52.36;51.22;56.4;55.1;57.4;56.3;55.9;57.1;57.9;59.3;62.2;62.7;58.9;63;59.8;61.1;63.2;66.4;59.9
263207;RT;T;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;39.04;37.28;36.83;39.36;37.84;43;43.4;43.1;44.5;44.6;46.5;44.8;48.2;48.2;47;47.2;49.4;48.7;46.1;49.5;47.8;46.6
263208;RT;T;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;44.43;44.43;41.92;43.08;44.85;45.7;46.2;47.1;47.7;51.5;49.1;50.4;52;54;54.2;54.6;53.1;56.1;53.4;52.6;48.2;48
263209;RT;T;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;41.22;41.18;42.8;42.15;39.6;44.2;46.7;45.4;43.6;47;44.3;46.5;50;48.4;49.8;48.7;52.6;52.1;44.7;49.6;50.7;48
263210;RT;T;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;43.41;41.32;41.93;41.48;40.01;46.7;47.4;46.3;45.8;50.1;51;46.1;46;52;49;46.3;52;46.7;48.9;49.4;48.9;46.8
263211;RT;T;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;37.33;35.12;38.06;34.8;34.95;37.6;38.6;40.6;41.6;40;40.1;39.1;45.4;43.3;46.6;45.8;47;46.1;43.3;43.3;44.9;44.6
263212;RT;T;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;43.02;41.76;45.15;45.37;40.65;46.5;44.4;45.9;46.2;45.8;47.6;48.1;49.4;52.4;54.4;52.3;56.6;54;52.3;54.4;51.1;52.4
263213;RT;T;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;42.79;44.62;44.83;44.65;44.64;45;48;49.4;47.6;50.9;51.6;52.3;52.4;52.8;54.6;52.8;59;57.7;57.4;56.9;52.2;56.2
263214;RT;T;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;39.78;41.18;41.95;41.05;40.79;46.8;44.7;48.4;48.2;46.3;48.7;47.9;54.2;56;55.3;53.7;56.1;57.2;58.6;58.5;56.5;56.5
263215;RT;T;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;40.78;40.32;39.97;41.3;41.99;44.3;48.3;48.6;48.3;50.4;52.1;49;57.2;55.4;56.6;59.8;55.3;60.6;60.1;58.8;57.8;57.8
263216;RT;T;TOTAL;FR;FR6;FR63;Limousin ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;49.85;52.97;55.25;53.79;57.17;63.5;61.7;68.4;66.9;60.4;62.7;61.9;74;73.9;76.4;73.8;79;78.4;72.2;75;76;70.5
263217;RT;T;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;36.23;33.45;35.33;33.98;33.33;38;38.8;40;38.1;39.6;39.7;40;43.3;44.8;45.2;42.4;46.1;45.1;45.6;47.1;44.6;44.9
263218;RT;T;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;59.2;51.46;54.34;55.04;55.38;61.3;58.5;64;61.2;58.4;65.2;65.4;71.2;73.1;70.1;74.5;75.7;71.9;72.3;72.1;77.1;73.6
263219;RT;T;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;41.21;38.82;40.1;40.89;42.01;47;44.2;44.9;45.9;46.7;48.8;49.8;52.4;50.9;54.2;55.7;62.1;55.8;55.4;57.4;50.9;53.6
263220;RT;T;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;37.19;36.7;37.26;36.03;35.65;36.4;42.4;40.1;41.6;41.9;42.1;41.8;45.6;44.2;43.8;46.2;49.1;50;47.6;46.7;48.6;44.6
263221;RT;T;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;41.96;38.1;37.64;41.19;39.95;41.1;40.3;39.1;39.9;43.1;49.4;46.4;48;48.5;59.3;48.7;57.6;62;53.2;56;57.2;57
263222;RT;T;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;: ;: ;: ;40.09;37.34;49.2;47.7;43.4;43.7;44.1;45.8;43;41.5;48.7;45.1;: ;: ;: ;: ;: ;: ;:
263223;RT;T;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;: ;: ;: ;25.34;47.91;48.3;50.3;53.1;53.1;46.3;46.9;56.2;46.6;44.8;55.9;: ;: ;: ;: ;: ;: ;:
263224;RT;T;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;: ;: ;: ;19.81;12.99;17.7;18.1;14.9;10.2;14.8;20.2;12.7;16.4;20.5;16.2;: ;: ;: ;: ;: ;: ;:
263225;RT;T;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;I;;I_OTH;Autres maladies de l'appareil circulatoire ;;: ;: ;: ;21.03;22.38;30.2;27.8;28.6;28.1;32.9;32.4;27.8;28;26.8;28.3;: ;: ;: ;: ;: ;: ;:
263814;RT;T;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;2.88;0.52;1.04;1.15;0.52;0.2;0.8;0.3;0.4;0.2;1.6;0.3;0.8;0.9;0.3;: ;: ;: ;: ;: ;: ;:
263815;RT;T;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;2.02;0.34;0.65;0.55;0.38;0.1;0.5;0.1;0.2;0.1;0.5;0.1;0.3;0.3;0.2;1;0.7;0.8;0.8;0.8;0.3;0.2
263816;RT;T;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;2.09;0.67;0.6;0.82;0.67;: ;0.8;0.3;0.2;0.2;1.2;0.1;0.6;0.7;0.1;2.3;1.7;2.3;1.7;1;1.3;0.4
263817;RT;T;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;1.6;0.41;0.36;0.78;0.36;0.2;0.8;0.1;0.2;0.1;0.5;0.1;0.8;0.5;0.3;2.9;0.8;1.2;1.5;1.8;0.8;0.3
263818;RT;T;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;2.04;0.48;1.13;0.54;0.54;0.2;0.7;0.2;0.5;0.2;1;0.2;0.8;0.3;0.1;2;1.3;3;0.8;1.3;1;0.3
263819;RT;T;TOTAL;FR;FR2;FR24;Centre  ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;3.13;0.43;0.78;0.97;0.66;0.2;1;0.2;0.2;0.5;1.2;0.1;1;0.8;0.4;2.8;1.9;2.1;2.1;1.5;1.5;0.2
263820;RT;T;TOTAL;FR;FR2;FR25;Basse-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;2.16;0.14;0.95;0.54;:;0.1;1.1;0.4;0.3;0.2;0.7;0.3;0.6;1;0.3;2.4;2;3.4;2.7;0.7;1.1;0.3
263821;RT;T;TOTAL;FR;FR2;FR26;Bourgogne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;4.26;0.73;1.34;2.19;0.67;0.2;1.5;0.3;0.2;0.2;2.5;0.2;0.6;1.9;0.6;4.7;2.9;5.4;3.2;3.6;1;0.7
263822;RT;T;TOTAL;FR;FR3;FR30;Nord - Pas-de-Calais ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;1.61;0.42;0.79;0.52;0.62;0.2;0.8;0.3;0.4;0.2;1;0;0.9;0.6;0.4;3.1;1.7;1.1;1.4;1.3;1.2;0.5
263823;RT;T;TOTAL;FR;FR4;FR41;Lorraine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;4.19;0.3;1.28;0.55;0.51;0.3;0.5;0.4;0.6;0.2;2;0.3;0.6;1;0.2;2.7;2.5;3;1.7;1.8;1.2;0.4
263824;RT;T;TOTAL;FR;FR4;FR42;Alsace ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;3.29;0.27;1.29;1.02;0.81;0.2;1.2;0.7;0.3;0.2;1.4;0.3;1;0.5;0.3;1.9;2;1.7;1.7;2.1;1.7;0.7
263825;RT;T;TOTAL;FR;FR4;FR43;Franche-Comte ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;2.29;0.42;1.44;0.51;0.26;0.3;0.9;0.5;0.3;0.2;2.4;0.3;1;1.9;0.4;3;3.8;3.5;2;2.2;1.6;1.3
263826;RT;T;TOTAL;FR;FR5;FR51;Pays de la Loire ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;3.64;0.38;0.98;0.58;0.53;0.1;0.7;0.2;0.3;0.1;1.3;0.1;0.8;0.8;0;1.8;2.2;2.1;1.9;1;1.4;0.4
263827;RT;T;TOTAL;FR;FR5;FR52;Bretagne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;4.27;0.61;1.29;0.95;0.46;0.2;1.2;0.3;0.7;0.2;1.8;0.2;1.3;0.5;0.2;2.9;1.8;3;2.2;1.5;2;0.5
263828;RT;T;TOTAL;FR;FR5;FR53;Poitou-Charentes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;4.15;0.83;1.78;1.62;0.9;0.3;0.5;0.3;0.2;0.1;2.9;0.5;1.1;0.5;0.1;2.5;2.6;3.5;2.9;1.7;2.1;0.5
263829;RT;T;TOTAL;FR;FR6;FR61;Aquitaine ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;2.78;0.39;0.9;1.67;0.31;0.2;0.5;0.3;0.3;0.2;2.4;0.4;0.8;0.7;0.3;2.2;2.7;4.2;1.8;1.1;1.1;0.3
263830;RT;T;TOTAL;FR;FR6;FR62;Midi-Pyrenees ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;2.39;0.4;0.64;1.53;0.72;0.3;0.7;0.7;0.5;0.3;2.1;0.6;0.9;1.2;0.2;3.8;4.3;6.6;1.6;2.4;1.3;1.2
263831;RT;T;TOTAL;FR;FR6;FR63;Limousin ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;5.84;0.68;1.9;1.08;0.81;: ;1.8;0.7;0.7;0.3;2.6;0.6;1.1;1;0.3;3.2;3.4;8.1;3.8;3.2;1.8;1.4
263832;RT;T;TOTAL;FR;FR7;FR71;Rhone-Alpes ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;3.18;0.63;1.6;2.4;0.48;0.3;0.9;0.4;0.4;0.2;2.5;0.4;0.7;1.4;0.2;4.1;4.5;5.9;1.8;3.6;1.3;1.2
263833;RT;T;TOTAL;FR;FR7;FR72;Auvergne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;2.78;1.03;1.18;2.66;0.44;0.1;1.2;0.5;1.6;0.2;3.4;0.5;1;1.8;0.3;5.3;3.9;11.6;2.3;4.6;1.7;1.9
263834;RT;T;TOTAL;FR;FR8;FR81;Languedoc-Roussillon ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;3.19;0.76;1.31;1.95;0.63;0.3;0.8;0.5;0.7;0.3;3.1;0.3;1.2;2;0.5;4.2;6.8;4.9;1.2;2.7;1.2;0.8
263835;RT;T;TOTAL;FR;FR8;FR82;Provence-Alpes-Cote d'Azur ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;4.19;0.68;1.57;1.88;0.45;0.1;0.8;0.2;0.3;0.1;1.9;0.3;0.7;1.1;0.3;2.6;3.7;4.2;0.9;1.1;0.8;0.8
263836;RT;T;TOTAL;FR;FR8;FR83;Corse ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;1.52;0.61;0.93;0.31;0.32;: ;0.7;0.7;0.7;: ;2.7;1;0.4;1.8;0.4;0.7;4.2;1.5;2.3;0.8;0.4;1.2
263837;RT;T;TOTAL;#N/A;#N/A;FR91;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;: ;: ;: ;1.14;0.9;0.7;2.9;0.4;0.7;0.4;1.8;0.5;0.9;0.9;1.4;: ;: ;: ;: ;: ;: ;:
263838;RT;T;TOTAL;#N/A;#N/A;FR92;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;: ;: ;: ;1.55;1.28;1;2.5;1;1.3;0.5;1.5;0.3;1.3;2.8;1.5;: ;: ;: ;: ;: ;: ;:
263839;RT;T;TOTAL;#N/A;#N/A;FR93;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;: ;: ;: ;0.41;:;0.4;0.9;: ;: ;: ;: ;: ;: ;1.1;: ;: ;: ;: ;: ;: ;: ;:
263840;RT;T;TOTAL;#N/A;#N/A;FR94;#N/A;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J09-J11;Grippe ;;: ;: ;: ;1.31;1.32;1;2.3;1.4;1;0.8;0.9;0.9;2.1;2.4;1.1;: ;: ;: ;: ;: ;: ;:
264127;RT;T;TOTAL;FR;FR;FR;France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J12-J18;Pneumonie;;20.14;16.78;18.05;18.58;16.38;16.4;17.7;16.8;16.5;15.5;18;15.5;19.5;18.3;17.5;: ;: ;: ;: ;: ;: ;:
264128;RT;T;TOTAL;FR;FR1;FR10;ile de France;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J12-J18;Pneumonie;;13.3;11.7;11.73;13.42;11.93;11.8;13.1;12.7;11.7;11.8;13;11.6;15.6;15.5;14.3;14.6;20.9;20.2;22.8;23;20.9;18.5
264129;RT;T;TOTAL;FR;FR2;FR21;Champagne-Ardenne ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J12-J18;Pneumonie;;23.96;17.39;19.5;20.84;17.49;18.2;19.3;18;17.7;16.9;18.3;15.2;21.9;20.1;18.9;20.7;30.7;24.8;27;28.4;30.7;27.9
264130;RT;T;TOTAL;FR;FR2;FR22;Picardie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J12-J18;Pneumonie;;24.81;19.62;20.82;21.31;18.17;18.4;19;17.8;19.5;16.5;19.4;18.1;21.3;18.3;17.4;21.3;27.7;28.1;32.4;29;26.7;25.2
264131;RT;T;TOTAL;FR;FR2;FR23;Haute-Normandie ;A-R_V-Y;Toutes causes de mortalite;A_U;Causes interne de morbidite et mortalite ;J;;J12-J18;Pneumonie;;17.93;14.97;17.62;15.75;16.5;14.3;17.7;16.5;15.4;15.1;14.9;13.4;17.4;15.4;15;16.8;23.1;23.4;29.1;26.4;23.8;22.2
